"hauljoin","year","start_longitude","end_longitude","start_latitude","end_latitude","vessel","cruise","haul","btemp","area","sponge","coral","pen","lon","lat","bdepth","slope","speed","tmax","BPI","a_bering_sk","a_mud_sk","a_ak_sk","a_aleut_sk","ej_atf","j_atf","a_atf","a_kam","ej_fhs","j_fhs","a_fhs","ej_dover","j_dover","a_dover","ej_rex","j_rex","a_rex","ej_yfs","j_yfs","a_yfs","ej_nrs","j_nrs","a_nrs","a_srs","ej_plaice","j_plaice","a_plaice","ej_sable","j_sable","a_sable","a_yil","a_great","a_bigmouth","ej_pcod","j_pcod","a_pcod","ej_poll","j_poll","a_poll","a_atka","a_ssth","a_rebs_sp","a_rougheye","a_blackspot","ej_pop","j_pop","a_pop","a_silvergray","a_darkrf","a_duskyrf","a_darkblotched","a_splitnose","a_greenstripe","a_widow","a_yellowtail","a_rosethorn","a_quillback","a_blackrf","a_canaryrf","a_northernrf","a_redstripe","a_yelloweye","a_redband","a_harlequin","a_sharpchin","a_shortraker","Zone","Folds"
-16609,2017,-160.4414,-160.41846,55.41027,55.40747,148,201701,66,4.6,0.023906694,1,0,1,-406500.978840723,619228.22492664,87.8278732299805,1.46158748865128,0.00380600154888895,8.23871283728201,2.40222683548927,0,0,0,0,0,70,25,0,0,16,20,0,0,0,0,1,0,0,0,3,0,48,23,32,0,0,1,0,0,0,16,5,0,0,8,39,3,32,471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B","A"
-16610,2017,-160.44996,-160.42743,55.38307,55.37601,148,201701,67,5.5,0.02770404,1,0,1,-407334.312174057,615894.891593307,59.12548828125,0.788057784239451,0.00436389694012815,7.32919929179348,-6.81686846415202,0,0,0,0,1,32,14,0,0,5,17,0,0,0,0,0,0,0,1,13,0,19,5,76,0,0,0,0,0,0,12,2,0,0,23,16,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B","T"
-16611,2017,-159.47098,-159.49328,55.11141,55.1116,148,201701,68,4.8,0.021025872,0,0,1,-349500.978840723,581228.22492664,60.0322360992432,0.658819496631622,0.00965296315035959,46.3396901477076,5.5536961555481,0,0,0,0,0,16,21,0,0,0,25,0,0,0,0,0,0,0,0,0,0,17,15,46,0,0,0,0,0,0,2,0,0,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","J"
-16612,2017,-158.87444,-158.89736,55.26434,55.26503,148,201701,69,5.2,0.02370077,0,0,0,-310000.978840723,595228.22492664,200.056625366211,0.222246294220289,0.00693978648803657,19.6341936359003,3.04370880126953,0,0,0,0,0,82,107,0,0,68,184,0,0,0,6,8,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","T"
-16613,2017,-158.68559,-158.70743,55.30003,55.29751,148,201701,70,5.2,0.021974634,0,0,0,-298000.978840723,598228.22492664,183.506067911784,0.131456837058067,0.00761081280723966,22.2069231051122,-1.42966314653556,0,0,0,0,1,52,52,0,4,73,98,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","K"
-16614,2017,-159.36153,-159.33802,55.45656,55.46179,148,201701,71,4.2,0.026516304,0,0,0,-338000.978840723,618728.22492664,127.290439605713,0.346804477274418,0.00361109729519675,8.73631354542955,-4.19022059440613,0,0,0,0,5,702,322,0,0,61,51,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B","M"
-16615,2017,-159.14648,-159.14884,55.65446,55.64159,148,201701,72,4.8,0.02203289,0,0,0,-323667.64550739,638894.891593307,74.4418741861979,0.425493617852529,0.00415394860047185,7.37271600847975,-11.7678674062093,0,0,0,0,0,0,2,0,0,1,65,0,0,0,0,0,0,0,0,0,0,8,1,40,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B","S"
-16616,2017,-158.26313,-158.28691,55.60843,55.60867,148,201701,73,4.6,0.024486624,0,0,0,-269000.978840723,630228.22492664,137.163508097331,0.0401013940572739,0.00552290031670375,17.0379347154883,1.08479102452596,0,0,0,0,0,391,192,0,0,113,66,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C","R"
-16617,2017,-158.22569,-158.21321,55.48988,55.50327,148,201701,74,5,0.027365652,0,0,0,-266334.312174056,617561.558259973,135.178604125977,0.153645381331444,0.00566600789962208,24.4992442321403,1.15841853246093,0,0,0,0,0,338,294,0,0,187,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","R"
-16618,2017,-158.21604,-158.22013,55.41731,55.43129,148,201701,75,4.9,0.025530912,0,0,0,-267000.978840723,609728.22492664,128.121688842773,0.125279732048512,0.0065861567114293,32.51316338809,-0.57698068022728,0,0,0,0,2,88,61,0,0,49,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","B"
-16619,2017,-158.22448,-158.22747,55.40466,55.41761,148,201701,76,4.9,0.022741433,0,0,0,-267000.978840723,608228.22492664,126.806655883789,0.100403152406216,0.00671818464593136,32.7418219145946,-0.605874424179395,0,0,0,0,0,92,61,0,0,61,13,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","L"
-16620,2017,-157.80838,-157.82302,55.53695,55.527,148,201701,77,4.7,0.02217984,0,0,1,-240334.312174056,620561.558259973,111.056070963542,0.463716526826223,0.00705247676826535,30.5702579766913,-0.615963141123454,0,0,0,0,2,31,203,0,1,15,15,0,1,1,1,4,142,0,0,0,0,0,0,0,0,0,0,8,32,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","C"
-16621,2017,-157.73263,-157.73372,55.2315,55.21659,148,201701,78,5.7,0.02807724,1,0,1,-237000.978840723,585728.22492664,79.3997268676758,0.381924346089363,0.0133965698105272,40.4909268254412,-0.0237269327044487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","J"
-16622,2017,-157.39732,-157.37479,55.15236,55.15082,148,201701,79,5.5,0.022729279,1,0,1,-215500.978840723,576228.22492664,98.2119064331055,0.107174675911665,0.00751875109496585,42.6214853405655,2.40099465847015,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,101,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,"M","M"
-16623,2017,-157.33204,-157.33076,55.12547,55.13773,148,201701,80,5.5,0.020621232,1,0,1,-212000.978840723,574228.22492664,103.395797729492,0.174255097905795,0.0073018760723951,48.145116778097,0.147581122815609,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0,0,1,5,0,0,3,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,"M","J"
-16624,2017,-158.00177,-157.98551,54.86625,54.87659,148,201701,81,5.7,0.025069257,1,0,0,-256334.312174056,547561.558259973,110.985033671061,0.282318562269211,0.00719207677597408,47.8624854953281,2.76543990770976,0,0,0,0,0,13,3,0,0,1,3,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,17,19,0,0,6,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,"M","Q"
-16625,2017,-157.35452,-157.37584,54.86032,54.85374,148,201701,83,3.9,0.027709929,1,0,1,-216000.978840723,543728.22492664,630.346069335938,5.6843980550766,0.0158490353311899,10.3229472813655,24.9954352974892,0,0,0,0,0,0,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,3,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","T"
-16626,2017,-157.13022,-157.14935,55.02721,55.01733,148,201701,84,4.3,0.029369008,0,0,0,-200334.312174056,561561.558259973,375.422424316406,3.71934048334757,0.0110313973209814,21.1377285615711,-30.2919108072917,0,0,0,0,0,0,6,0,0,0,0,0,1,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,3,0,152,0,2,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"M","G"
-16627,2017,-157.04843,-157.07057,55.15855,55.15435,148,201701,85,5.3,0.023041962,1,0,0,-195000.978840723,576228.22492664,139.074096679688,0.416320453087489,0.00651854594218422,45.4663302221396,-6.53684695561727,0,0,0,0,0,103,20,0,0,0,0,0,0,2,0,0,59,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,1,3,0,0,3,0,1,1,2,15,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,"M","Q"
-16628,2017,-156.97363,-156.95183,55.16745,55.169,148,201701,86,5.2,0.025462479,1,1,0,-188500.978840723,577228.22492664,147.983467102051,0.614122480154037,0.00649427576047013,38.8213470621118,-6.58777189254761,0,0,0,0,0,71,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,4,0,0,0,0,0,0,2,11,70,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"M","B"
-16629,2017,-157.02517,-157.00375,55.30522,55.30635,148,201701,87,5.5,0.02028928,1,0,0,-191500.978840723,592228.22492664,95.8010215759277,0.0624438356608152,0.00969617289585777,77.8813796999603,1.1562060713768,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","H"
-16630,2017,-157.01509,-157.02422,55.27844,55.26643,148,201701,88,5.7,0.022908411,1,0,0,-191667.645507389,588894.891593307,97.8714599609375,0.0803919980923335,0.00861058376527298,72.4933600790911,0.428758587067326,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","S"
-16631,2017,-156.88456,-156.90873,55.12616,55.12344,148,201701,89,5.1,0.030760368,1,0,0,-184500.978840723,572228.22492664,244.241271972656,1.31900006532669,0.0080188234324271,24.3001703232813,-9.28634738922119,0,0,0,0,0,2,3,0,0,0,0,0,2,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,1,1,2,0,147,0,0,0,0,0,583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","E"
-16632,2017,-156.89354,-156.86568,55.09382,55.09969,148,201701,90,4.4,0.029532354,1,0,0,-184000.978840723,568728.22492664,329.543273925781,1.43900915980339,0.0106527141791466,17.6205587236036,-28.9523882865906,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,0,63,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,200,0,11,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"M","J"
-16633,2017,-156.82705,-156.80439,55.12205,55.12676,148,201701,92,5.1,0.024259046,1,0,0,-179667.645507389,571894.891593307,289.112294514974,1.36774849891663,0.0103163006236607,17.5038492052764,-72.9288419087728,0,0,0,0,0,5,28,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,127,0,0,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","E"
-16634,2017,-156.6908,-156.67774,55.32946,55.33828,148,201701,93,5.3,0.01843204,0,0,0,-170334.312174056,594561.558259973,101.684743245443,0.159115304549535,0.00902777080719322,104.201054117266,-6.28674077987671,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,20,0,0,0,0,0,1,0,9,0,0,6,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,"M","R"
-16635,2017,-156.95454,-156.94816,55.48519,55.47442,148,201701,95,6.1,0.01877766,0,0,0,-186334.312174056,611894.891593307,85.3461990356445,0.0670569265882174,0.011762086869536,78.562345391578,-1.87870502471924,0,0,0,0,0,2,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,1,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","L"
-16636,2017,-156.97934,-156.98094,55.87958,55.86648,148,201701,96,5.7,0.022689072,0,0,0,-186000.978840723,655728.22492664,121.396301269531,0.160787142813206,0.00999856156742341,50.9274013411617,-0.512651309370995,0,0,0,0,0,93,138,0,0,11,11,0,1,9,2,5,320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,10,226,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,"M","T"
-16637,2017,-156.87049,-156.88019,55.92552,55.91183,148,201701,97,4.9,0.0250018,0,0,0,-179500.978840723,660228.22492664,153.001262664795,0.254723452031612,0.01078134842008,52.1497059033335,8.10775172710419,0,0,0,0,0,239,136,0,1,42,33,0,1,11,0,8,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","A"
-16638,2017,-156.73178,-156.73014,55.82803,55.81379,148,201701,98,5.5,0.025641693,0,0,0,-171000.978840723,649228.22492664,210.716481526693,0.675483524799347,0.0152332021355594,35.1719301630548,11.8496500651042,0,0,0,0,0,52,231,0,0,12,119,0,4,25,0,0,147,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","L"
-16639,2017,-156.4754,-156.50197,55.15288,55.15284,148,201701,99,4,0.031114932,0,0,0,-158500.978840723,574228.22492664,530.984436035156,3.10061824321747,0.0126329405072812,15.012043989029,-19.1640892028809,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"M","S"
-16640,2017,-156.54595,-156.5627,55.22195,55.22319,148,201701,100,5,0.016824847,0,0,0,-162500.978840723,582228.22492664,269.454238891602,2.54524385929108,0.00875619500582603,33.3422421732688,-2.41241753101349,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"M","O"
-16641,2017,-156.61249,-156.59828,55.47864,55.47178,148,201701,102,5.5,0.019713396,1,0,0,-164500.978840723,610228.22492664,178.494682312012,0.512999013066292,0.0120845983768796,59.739732859057,2.87872993946075,0,0,0,0,0,25,78,0,0,0,5,0,0,2,0,0,99,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,4,0,1,4,0,0,0,0,0,3,43,219,0,0,24,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,0,"M","M"
-16642,2017,-156.52274,-156.54407,55.51882,55.51569,148,201701,104,5.4,0.022855312,0,0,0,-160000.978840723,614728.22492664,234.422180175781,0.413966119289398,0.0103860132610453,51.2653496248863,13.1644973754883,0,0,0,0,0,4,74,0,0,1,48,0,4,24,0,0,458,0,0,0,0,0,0,0,0,0,0,0,170,8,0,0,0,0,0,0,0,0,20,1,1,0,3,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","E"
-16643,2017,-156.64346,-156.64886,55.51398,55.52358,148,201701,105,5.5,0.016993812,0,0,0,-167000.978840723,615228.22492664,187.684661865234,0.586477736632029,0.00903254310374,54.0146463566678,4.1968154112498,0,0,0,0,0,16,25,0,0,1,8,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,506,0,0,107,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,"M","J"
-16644,2017,-156.04945,-156.02754,55.45989,55.45984,148,201701,106,5.7,0.022194669,1,0,0,-129000.978840723,607228.22492664,194.968983968099,0.148967482149601,0.00860838083673712,53.9959056543047,-7.31734704971313,0,0,0,0,0,9,5,0,0,1,7,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,6,297,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,2,26,0,0,"M","S"
-16645,2017,-155.65972,-155.64155,55.54138,55.54096,148,201701,107,5.8,0.018059439,1,0,0,-104500.978840723,615228.22492664,195.288314819336,1.20552176237106,0.00820211111591676,38.970608149675,-74.1477928161621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,3,0,0,0,7,7,1577,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,"N","F"
-16646,2017,-155.82161,-155.79702,55.63276,55.63311,148,201701,108,5.9,0.02421681,1,0,0,-114000.978840723,626228.22492664,132.337010701497,0.548809026678403,0.00420557091906485,56.9635477364699,-15.9329951604207,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,15,0,3,1,0,0,0,0,0,0,0,2809,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"N","L"
-16647,2017,-155.50992,-155.53195,55.69193,55.69015,148,201701,109,5.6,0.020592852,0,0,0,-95500.9788407227,632228.22492664,125.905986785889,0.752277195453644,0.00928565256446745,28.9736118164008,7.04342913627625,0,0,0,0,0,5,11,0,1,9,111,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"N","N"
-16648,2017,-155.72032,-155.69826,56.06896,56.07181,148,201701,110,7.5,0.021207708,1,0,0,-106334.312174056,674561.558259973,53.8135503133138,0.0567590979238351,0.00794088052217745,79.4751941049831,0.535872101783752,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","H"
-16649,2017,-155.87697,-155.86935,56.08747,56.1,148,201701,111,7.1,0.022347314,0,0,0,-116334.312174056,677561.558259973,67.758778889974,0.161585236589114,0.00744268637768437,84.8540151522398,-0.251715421676636,0,0,0,0,0,1,7,0,0,0,59,0,0,0,0,0,6,0,0,0,0,8,1,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","B"
-16650,2017,-155.9131,-155.90596,56.22999,56.24201,148,201701,112,5,0.02242887,0,0,0,-118000.978840723,693728.22492664,107.820224761963,2.11565792560577,0.00404603576216797,46.8128232585549,-24.0590190887451,0,0,0,0,0,78,21,0,0,1,58,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,1712,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,"N","A"
-16651,2017,-155.71392,-155.73832,56.27401,56.27698,148,201701,113,5.6,0.026726752,0,0,0,-107000.978840723,697728.22492664,67.4790363311768,0.0843481365591288,0.00340992888177315,63.5322895465117,-1.46357609331608,0,0,0,0,0,0,9,0,0,1,46,0,0,0,0,0,4,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","C"
-16652,2017,-155.48052,-155.47193,56.26834,56.28058,148,201701,114,7.8,0.020289576,0,0,1,-91250.9788407227,696978.22492664,52.7023706436157,0.0970316305756569,0.0039345236173512,83.4263095201193,0.632206480950117,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33,24,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","T"
-16653,2017,-155.38082,-155.37737,56.2767,56.29188,148,201701,115,7.7,0.026872505,0,0,0,-85000.9788407226,698228.22492664,42.8131039937337,0.19875231385231,0.0038458393101686,86.3429946541442,0.0905762289961179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","H"
-16654,2017,-156.59546,-156.59252,56.22892,56.21961,148,201701,116,5.2,0.017986293,1,0,0,-161000.978840723,693728.22492664,170.472953796387,0.517660140991211,0.00293398181887687,37.7632330615779,5.36418080329895,0,0,0,0,0,34,72,0,0,0,4,0,1,7,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,7,0,0,0,0,0,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C","F"
-16655,2017,-156.1832,-156.20629,56.46965,56.47388,148,201701,117,5.6,0.029018176,1,1,0,-135000.978840723,720228.22492664,274.041819254557,0.133953322966894,0.00328817773879126,39.8592870664888,7.03211005528768,0,0,0,0,0,2,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,25,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D","F"
-16656,2017,-156.30927,-156.30566,56.60134,56.61399,148,201701,118,5,0.02417655,1,0,0,-141334.312174056,735561.558259973,201.891169230143,0.622334202130636,0.00310089198779797,35.5925523233749,-7.33133252461751,0,0,0,0,0,64,295,0,0,4,22,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D","A"
-16657,2017,-156.28605,-156.27259,56.69886,56.71007,148,201701,119,4.9,0.02600289,1,0,0,-139334.312174056,746561.558259973,190.243453979492,0.319952656825383,0.00302314699526726,34.2132587967504,-2.04449594020844,0,0,0,0,0,56,192,0,0,27,34,0,0,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D","N"
-16658,2017,-155.71726,-155.73887,56.84436,56.83561,148,201701,120,5.4,0.029864811,0,0,0,-105334.312174056,760561.558259973,285.271474202474,0.200893248120944,0.00274317245911781,32.0564810671937,0.336964058379332,0,0,0,0,0,3,29,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D","H"
-16659,2017,-155.42896,-155.44122,56.69184,56.67975,148,201701,121,5.1,0.0260767,0,0,0,-87667.6455073894,742894.891593307,192.649042765299,0.671273310979207,0.0034263986546902,35.5201437294068,11.8829644521077,0,0,0,0,0,36,222,0,0,12,16,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D","R"
-16660,2017,-155.34417,-155.32868,56.66976,56.67974,148,201701,122,4.9,0.024610586,0,0,0,-81667.6455073893,741894.891593307,107.428825378418,0.805543124675751,0.00347463272524919,38.6597411915894,-10.1967786153158,0,0,0,0,0,148,529,0,0,47,47,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D","P"
-16661,2017,-155.60347,-155.62022,56.54085,56.53273,148,201701,123,5,0.023219226,0,0,0,-99000.9788407227,726728.22492664,137.351886749268,1.14938944578171,0.00313906018632982,49.4178113944844,-0.96587847173214,0,0,0,0,0,40,161,0,0,15,38,0,0,6,0,2,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,15,0,0,0,0,0,0,0,1041,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"D","H"
-16662,2017,-154.72822,-154.74008,56.22233,56.21226,148,201701,124,6.1,0.020156644,0,0,0,-45667.6455073893,689894.891593307,63.8417574564616,0.585898319880168,0.0122993906147911,79.6416728304434,-0.373704711596171,0,0,0,0,0,30,38,0,0,2,2,0,0,0,0,0,0,0,0,0,0,43,16,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","L"
